TaskId,TaskType,TotalTime,AlgorithmId,ScoringTime,NumberTemporalQueries,SearchedItemPosition,FirstOccurrence,TotalResults,SearchedItemScore,VBSScore,AvgScore,MedianScore,BestScore,WorstScore
3584f2e1-e562-4e4c-bf25-476d5f68d060,KIST,5.0E9,CLUSTER,8755482,1,-1,-1,6,-1.0,100.0,2.9907186,2.25,10.5,1.4443119
3584f2e1-e562-4e4c-bf25-476d5f68d060,KIST,5.0E9,LNA,8133402,1,-1,-1,12,-1.0,100.0,1.4953593,2.25,1.5,1.4443119
3584f2e1-e562-4e4c-bf25-476d5f68d052,KIST,5.0E9,STA,127687291,3,6,6,19880,0.54761904,97.0,0.08792457,0.125,0.6904762,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d052,KIST,5.0E9,SQA,59384487,3,23,23,20001,0.54761904,99.0,0.08558977,0.083333336,0.6904762,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d052,KIST,5.0E9,NA,73763801,3,26,26,20108,0.36726627,75.0,0.081890196,0.125,0.5202531,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d052,KIST,5.0E9,IDA,75003169,3,10,10,20164,0.46002075,75.0,0.08356859,0.125,0.51707435,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d052,KIST,5.0E9,ASTAR,21989908771,3,12,12,19704,0.54761904,0.0,0.08289047,0.125,0.6904762,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d052,KIST,5.0E9,VITRIVR,309791143,3,0,0,19571,0.8333333,47.0,0.085630834,0.083333336,0.8333333,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d052,KIST,5.0E9,CLUSTER,31624346,3,73,73,12515,0.9642857,99.0,0.13167913,0.083333336,6.3333335,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d052,KIST,5.0E9,LNA,70540192,3,17,17,20055,0.34218463,99.0,0.08072065,0.083333336,0.42933485,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d031,KIST,5.0E9,STA,301070040,2,8321,8321,10000,0.16666667,73.0,0.18089083,0.25,0.6666667,0.008480051
3584f2e1-e562-4e4c-bf25-476d5f68d031,KIST,5.0E9,SQA,84067146,2,10041,10041,11364,0.16666667,86.0,0.23463444,0.25,0.6666667,0.008480051
3584f2e1-e562-4e4c-bf25-476d5f68d031,KIST,5.0E9,NA,59943389,2,9465,9465,11122,0.16666667,52.0,0.1788938,0.25,0.4985208,0.008480051
3584f2e1-e562-4e4c-bf25-476d5f68d031,KIST,5.0E9,IDA,88954699,2,9634,9634,11191,0.16666667,50.0,0.18555771,0.16666667,0.5229763,0.008480051
3584f2e1-e562-4e4c-bf25-476d5f68d031,KIST,5.0E9,ASTAR,6027285726,2,8833,8833,9990,0.16666667,0.0,0.22679724,0.25,0.6666667,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d031,KIST,5.0E9,VITRIVR,637232150,2,8966,8966,10583,0.16666667,61.0,0.19373839,0.16666667,0.6666667,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d031,KIST,5.0E9,CLUSTER,54834111,2,5649,5649,6472,0.16666667,64.0,0.29441863,0.25,16.000011,0.008480051
3584f2e1-e562-4e4c-bf25-476d5f68d031,KIST,5.0E9,LNA,74265392,2,9199,9199,10888,0.16666667,55.0,0.17379919,0.25,0.48997784,0.008480051
3584f2e1-e562-4e4c-bf25-476d5f68d020,KIST,5.0E9,STA,48496919,1,-1,-1,10000,-1.0,80.0,0.40004,0.6,0.6,0.4
3584f2e1-e562-4e4c-bf25-476d5f68d020,KIST,5.0E9,SQA,35680074,1,-1,-1,10000,-1.0,81.0,0.20002,0.3,0.3,0.2
3584f2e1-e562-4e4c-bf25-476d5f68d020,KIST,5.0E9,NA,31334259,1,-1,-1,10000,-1.0,81.0,0.20002,0.3,0.3,0.2
3584f2e1-e562-4e4c-bf25-476d5f68d020,KIST,5.0E9,IDA,42116136,1,-1,-1,10000,-1.0,80.0,0.40004,0.6,0.6,0.4
3584f2e1-e562-4e4c-bf25-476d5f68d020,KIST,5.0E9,ASTAR,3217305681,1,-1,-1,10000,-1.0,48.0,0.40004,0.6,0.6,0.4
3584f2e1-e562-4e4c-bf25-476d5f68d020,KIST,5.0E9,VITRIVR,173158952,1,-1,-1,10000,-1.0,75.0,0.40004,0.6,0.6,0.4
3584f2e1-e562-4e4c-bf25-476d5f68d020,KIST,5.0E9,CLUSTER,37706318,1,-1,-1,5595,-1.0,87.0,0.71499556,0.4,68.80012,0.4
3584f2e1-e562-4e4c-bf25-476d5f68d020,KIST,5.0E9,LNA,25596287,1,-1,-1,10000,-1.0,81.0,0.20002,0.3,0.3,0.2
3584f2e1-e562-4e4c-bf25-476d5f68d071,KIST,5.0E9,STA,195139440,2,0,0,10389,0.8333334,75.0,0.17864248,0.16666667,0.8333334,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d071,KIST,5.0E9,SQA,63241353,2,0,0,10400,0.8333334,77.0,0.18677886,0.25,0.8333334,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d071,KIST,5.0E9,NA,34772987,2,1,1,10398,0.5,77.0,0.17721169,0.25,0.5734206,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d071,KIST,5.0E9,IDA,53373233,2,0,0,10397,0.6977906,77.0,0.17761992,0.16666667,0.6977906,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d071,KIST,5.0E9,ASTAR,4231360177,2,0,0,10313,0.8333334,35.0,0.18158312,0.16666667,0.8333334,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d071,KIST,5.0E9,VITRIVR,492831767,2,0,0,10371,0.8333334,0.0,0.17738566,0.16666667,0.8333334,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d071,KIST,5.0E9,CLUSTER,48380501,2,120,120,6479,1.1666667,84.0,0.28439316,0.16666667,5.9999986,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d071,KIST,5.0E9,LNA,54131951,2,0,0,10395,0.5,77.0,0.17668013,0.16666667,0.5,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d041,KIST,5.0E9,STA,81197539,2,120,120,10029,0.33333334,85.0,0.18871108,0.16666667,0.6666667,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d041,KIST,5.0E9,SQA,63275533,2,130,130,10029,0.33333334,88.0,0.18920963,0.16666667,0.75,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d041,KIST,5.0E9,NA,37007753,2,117,117,10029,0.33333334,88.0,0.18856151,0.16666667,0.5,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d041,KIST,5.0E9,IDA,47266660,2,117,117,10029,0.33333334,88.0,0.18856151,0.16666667,0.5,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d041,KIST,5.0E9,ASTAR,6333767292,2,118,118,10027,0.33333334,22.0,0.18864898,0.16666667,0.75,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d041,KIST,5.0E9,VITRIVR,337744105,2,117,117,10029,0.33333334,69.0,0.18856151,0.16666667,0.5,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d041,KIST,5.0E9,CLUSTER,47787690,2,159,159,6224,1.0,94.0,0.3038373,0.25,5.3333325,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d041,KIST,5.0E9,LNA,39527816,2,117,117,10029,0.33333334,88.0,0.18856151,0.16666667,0.5,0.16666667
3584f2e1-e562-4e4c-bf25-476d5f68d011,KISV,5.0E9,STA,248596389,2,0,0,15221,0.45833334,83.0,0.15754002,0.125,0.45833334,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d011,KISV,5.0E9,SQA,605951415,2,0,0,19760,0.5833334,67.0,0.2088352,0.25,0.5833334,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d011,KISV,5.0E9,NA,420079852,2,122,122,19131,0.40503383,71.0,0.16385433,0.16666667,0.45681298,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d011,KISV,5.0E9,IDA,240987363,2,111,111,19340,0.40210766,71.0,0.17251293,0.25,0.45491862,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d011,KISV,5.0E9,ASTAR,12987576017,2,0,0,14256,0.5833334,0.0,0.2177855,0.25,0.5833334,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d011,KISV,5.0E9,VITRIVR,1086205591,2,253,253,17128,0.5,88.0,0.20159243,0.25,0.5,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d011,KISV,5.0E9,CLUSTER,213594190,2,676,676,8055,0.8333334,92.0,0.36744776,0.16666667,13.33334,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d011,KISV,5.0E9,LNA,233035415,2,97,97,18693,0.33333334,74.0,0.15570487,0.16666667,0.4227627,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d091,KIST,5.0E9,STA,138460430,2,10,10,18360,0.8,87.0,0.32622004,0.75,0.8,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d091,KIST,5.0E9,SQA,147786924,2,15,15,18425,0.8,95.0,0.39044234,0.5,0.8,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d091,KIST,5.0E9,NA,69204431,2,84,84,18389,0.50806564,73.0,0.29496545,0.2,0.7985879,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d091,KIST,5.0E9,IDA,85073631,2,17,17,18413,0.62548137,73.0,0.29695234,0.2,0.7727668,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d091,KIST,5.0E9,ASTAR,18821165722,2,9,9,16624,0.8,0.0,0.32798365,0.75,0.8,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d091,KIST,5.0E9,VITRIVR,399103116,2,59,59,18108,0.8,85.0,0.31361276,0.45000002,1.0,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d091,KIST,5.0E9,CLUSTER,66702502,2,1177,1177,8484,0.9,82.0,0.7178336,0.3,88.0,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d091,KIST,5.0E9,LNA,72698632,2,239,239,18419,0.5,74.0,0.29274416,0.2,0.8092827,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d081,KIST,5.0E9,STA,250982860,2,38,38,12918,0.45,96.0,0.1709901,0.15,0.45,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d081,KIST,5.0E9,SQA,89361265,2,91,91,13253,0.45,98.0,0.2236588,0.25,0.55,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d081,KIST,5.0E9,NA,52540196,2,17,17,13128,0.36928982,99.0,0.16035497,0.15,0.449305,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d081,KIST,5.0E9,IDA,81459653,2,10,10,13164,0.40965444,98.0,0.16295528,0.15051004,0.4491766,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d081,KIST,5.0E9,ASTAR,9882870541,2,125,125,11969,0.45,0.0,0.19713426,0.2,0.55,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d081,KIST,5.0E9,VITRIVR,449513729,2,176,176,12963,0.45,80.0,0.16354239,0.1,0.55,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d081,KIST,5.0E9,CLUSTER,76115589,2,856,856,8974,0.45,98.0,0.23340206,0.3,9.75,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d081,KIST,5.0E9,LNA,78623162,2,434,434,13072,0.25,99.0,0.15859245,0.15,0.45565945,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d001,KISV,5.0E9,STA,186648585,2,2180,2180,19011,0.5352863,90.0,0.39578155,0.5,0.7158571,0.008249374
3584f2e1-e562-4e4c-bf25-476d5f68d001,KISV,5.0E9,SQA,278716237,2,7403,7403,20470,0.54958266,86.0,0.5071329,0.75,0.7158571,0.008249374
3584f2e1-e562-4e4c-bf25-476d5f68d001,KISV,5.0E9,NA,124905797,2,1236,1236,20199,0.52473074,58.0,0.36597955,0.5,0.66534454,0.008249374
3584f2e1-e562-4e4c-bf25-476d5f68d001,KISV,5.0E9,IDA,155951970,2,1611,1611,20347,0.52982944,58.0,0.3830344,0.5,0.6666667,0.008249374
3584f2e1-e562-4e4c-bf25-476d5f68d001,KISV,5.0E9,ASTAR,22971302854,2,5859,5859,16663,0.544298,0.0,0.4628008,0.5,0.6666667,0.008249374
3584f2e1-e562-4e4c-bf25-476d5f68d001,KISV,5.0E9,VITRIVR,824590150,2,1968,1968,18807,0.5352863,62.0,0.38907802,0.5,1.0,0.008249374
3584f2e1-e562-4e4c-bf25-476d5f68d001,KISV,5.0E9,CLUSTER,175912397,2,1033,1033,11665,1.0352863,74.0,0.6202492,0.5,95.0,0.008249374
3584f2e1-e562-4e4c-bf25-476d5f68d001,KISV,5.0E9,LNA,121559561,2,508,508,19934,0.5059769,59.0,0.34737012,0.75,0.67891574,0.008249374
3584f2e1-e562-4e4c-bf25-476d5f68d101,KIST,5.0E9,STA,171170675,2,120,120,10323,0.5,92.0,0.11296511,0.1,0.6,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d101,KIST,5.0E9,SQA,54571170,2,29,29,10331,0.6,92.0,0.113942385,0.1,0.6,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d101,KIST,5.0E9,NA,38267421,2,98,98,10331,0.5,93.0,0.112938836,0.1,0.5976215,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d101,KIST,5.0E9,IDA,45922483,2,126,126,10331,0.5,92.0,0.11297838,0.1,0.5959445,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d101,KIST,5.0E9,ASTAR,6650173000,2,18,18,10282,0.6,27.0,0.11355172,0.15,0.6,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d101,KIST,5.0E9,VITRIVR,693401995,2,104,104,10326,0.5,58.0,0.113532715,0.15,1.0,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d101,KIST,5.0E9,CLUSTER,50517611,2,86,86,6656,1.0,98.0,0.1753063,0.15,5.424625,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d101,KIST,5.0E9,LNA,43819494,2,102,102,10331,0.5,92.0,0.112919256,0.1,0.57867146,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d171,KIST,5.0E9,STA,145765084,2,80,80,19526,0.30952382,95.0,0.11285807,0.125,0.45238096,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d171,KIST,5.0E9,SQA,102280251,2,182,182,19526,0.11111111,95.0,0.06312951,0.083333336,0.1904762,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d171,KIST,5.0E9,NA,142377026,2,413,413,19785,0.11111111,94.0,0.06500655,0.055555556,0.25343335,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d171,KIST,5.0E9,IDA,119922451,2,97,97,19867,0.2259697,95.0,0.10021199,0.083333336,0.32735437,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d171,KIST,5.0E9,ASTAR,27034806976,2,140,140,17844,0.30952382,0.0,0.12679265,0.125,0.45238096,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d171,KIST,5.0E9,VITRIVR,372335813,2,113,113,19387,0.30952382,91.0,0.099500895,0.083333336,0.33333334,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d171,KIST,5.0E9,CLUSTER,68592926,2,499,499,12274,0.45238096,95.0,0.15710716,0.125,15.916642,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d171,KIST,5.0E9,LNA,136109040,2,253,253,19718,0.11111111,94.0,0.06371942,0.083333336,0.24928904,0.04761905
3584f2e1-e562-4e4c-bf25-476d5f68d151,KIST,5.0E9,STA,334401292,2,89,89,19839,0.4,90.0,0.16431776,0.1,0.5,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d151,KIST,5.0E9,SQA,450605516,2,0,0,19988,0.6,90.0,0.1768261,0.3,0.6,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d151,KIST,5.0E9,NA,499924004,2,22,22,19962,0.4,84.0,0.15945177,0.3,0.4,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d151,KIST,5.0E9,IDA,692764527,2,1,1,19970,0.40473685,82.0,0.16059949,0.3,0.4367723,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d151,KIST,5.0E9,ASTAR,57007462174,2,1,1,18734,0.5,0.0,0.17258994,0.3,0.5,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d151,KIST,5.0E9,VITRIVR,1017248148,2,217,217,19637,0.4,77.0,0.16273871,0.2,0.6,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d151,KIST,5.0E9,CLUSTER,462302709,2,676,676,10940,0.70000005,89.0,0.29397625,0.3,18.399998,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d151,KIST,5.0E9,LNA,269177882,2,23,23,19930,0.4,86.0,0.1583774,0.15,0.40215537,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d141,KIST,5.0E9,STA,125343362,2,37,37,19998,0.5,98.0,0.22212721,0.3,0.53333336,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d141,KIST,5.0E9,SQA,118194914,2,215,215,20000,0.5,98.0,0.23490834,0.3,0.6,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d141,KIST,5.0E9,NA,85830913,2,9,9,20000,0.5,98.0,0.21931648,0.3,0.5327646,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d141,KIST,5.0E9,IDA,123009565,2,14,14,19998,0.5,98.0,0.21976565,0.3,0.53253496,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d141,KIST,5.0E9,ASTAR,21731895569,2,106,106,19706,0.5,0.0,0.2303055,0.5,0.6,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d141,KIST,5.0E9,VITRIVR,363770401,2,21,21,19938,0.5,80.0,0.2199251,0.3,0.6666667,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d141,KIST,5.0E9,CLUSTER,103800803,2,60,60,9818,5.0,98.0,0.44674748,0.3,18.33333,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d141,KIST,5.0E9,LNA,109518063,2,4,4,19999,0.5,98.0,0.21901229,0.2,0.5376438,0.1
3584f2e1-e562-4e4c-bf25-476d5f68d131,KIST,5.0E9,STA,137465333,2,2255,2255,19715,0.26785713,96.0,0.1953172,0.14285715,0.51785713,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d131,KIST,5.0E9,SQA,194804446,2,4744,4744,19976,0.26785713,89.0,0.23743492,0.375,0.58928573,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d131,KIST,5.0E9,NA,169981471,2,7009,7009,19931,0.17751957,96.0,0.16870762,0.14285715,0.51085997,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d131,KIST,5.0E9,IDA,186595609,2,6782,6782,19957,0.23362567,89.0,0.17256235,0.14285715,0.39265716,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d131,KIST,5.0E9,ASTAR,21468040354,2,2243,2243,17527,0.26785713,0.0,0.20676874,0.19642857,0.51785713,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d131,KIST,5.0E9,VITRIVR,569888149,2,515,515,19269,0.26785713,93.0,0.17261998,0.14285715,0.625,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d131,KIST,5.0E9,CLUSTER,242041482,2,628,628,14410,0.5714286,96.0,0.23473035,0.21428573,8.25,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d131,KIST,5.0E9,LNA,134883191,2,6747,6747,19887,0.14727336,96.0,0.16548808,0.14285715,0.45405245,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d121,KIST,5.0E9,STA,166274204,2,1853,1853,18776,0.2916667,85.0,0.18209861,0.25,0.4722222,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d121,KIST,5.0E9,SQA,189653349,2,4704,4704,19893,0.2916667,85.0,0.22098401,0.16666667,0.5208334,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d121,KIST,5.0E9,NA,76733277,2,2998,2998,19452,0.16666667,85.0,0.15952183,0.25,0.41281936,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d121,KIST,5.0E9,IDA,117378151,2,4158,4158,19694,0.16666667,84.0,0.16614406,0.25,0.41001946,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d121,KIST,5.0E9,ASTAR,24584422636,2,1464,1464,16600,0.2916667,0.0,0.20757866,0.25,0.4722222,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d121,KIST,5.0E9,VITRIVR,1235820753,2,3656,3656,18500,0.16666667,87.0,0.16895571,0.25,0.5555556,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d121,KIST,5.0E9,CLUSTER,107530141,2,4540,4540,14390,0.16666667,89.0,0.21864963,0.25,9.375,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d121,KIST,5.0E9,LNA,88592433,2,2440,2440,19248,0.16666667,84.0,0.1554733,0.25,0.3928788,0.125
3584f2e1-e562-4e4c-bf25-476d5f68d111,KIST,5.0E9,STA,36490173,2,59,59,2924,0.5,100.0,0.50154656,0.75,1.0,0.35912746
3584f2e1-e562-4e4c-bf25-476d5f68d111,KIST,5.0E9,SQA,102836287,2,85,85,2925,1.0,99.0,0.516907,0.5,1.0,0.35912746
3584f2e1-e562-4e4c-bf25-476d5f68d111,KIST,5.0E9,NA,37765113,2,6,6,2925,0.75446427,100.0,0.4994859,0.5,0.9949808,0.35912746
3584f2e1-e562-4e4c-bf25-476d5f68d111,KIST,5.0E9,IDA,20623230,2,0,0,2925,0.89647305,100.0,0.49880722,0.5,0.89647305,0.35912746
3584f2e1-e562-4e4c-bf25-476d5f68d111,KIST,5.0E9,ASTAR,1159584101,2,46,46,2906,1.0,89.0,0.5074159,0.75,1.0,0.35912746
3584f2e1-e562-4e4c-bf25-476d5f68d111,KIST,5.0E9,VITRIVR,91923086,2,45,45,2922,0.5,99.0,0.49916172,0.75,1.0,0.35912746
3584f2e1-e562-4e4c-bf25-476d5f68d111,KIST,5.0E9,CLUSTER,20515932,2,97,97,1732,2.0,100.0,0.8423915,0.75,12.5,0.3640267
3584f2e1-e562-4e4c-bf25-476d5f68d111,KIST,5.0E9,LNA,26478780,2,54,54,2925,0.5,100.0,0.49852562,0.5,0.8856583,0.35912746
3584f2e1-e562-4e4c-bf25-476d5f68d191,KIST,5.0E9,STA,114225232,2,3697,3697,19754,0.1,94.0,0.09203742,0.15,0.31428573,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d191,KIST,5.0E9,SQA,168761768,2,526,526,19984,0.17142858,97.0,0.102630325,0.15,0.31428573,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d191,KIST,5.0E9,NA,91726590,2,3540,3540,19949,0.1,87.0,0.08868053,0.1,0.29012606,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d191,KIST,5.0E9,IDA,105320649,2,2668,2668,19963,0.1,87.0,0.08955129,0.1,0.2877366,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d191,KIST,5.0E9,ASTAR,23113389670,2,332,332,18463,0.17142858,0.0,0.09836469,0.1,0.31428573,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d191,KIST,5.0E9,VITRIVR,425849674,2,3252,3252,19536,0.1,95.0,0.090167604,0.15,0.31428573,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d191,KIST,5.0E9,CLUSTER,82392519,2,4983,4983,12381,0.1,91.0,0.14441483,0.1,4.3999987,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d191,KIST,5.0E9,LNA,83790362,2,3283,3283,19908,0.1,87.0,0.08788273,0.15,0.2679654,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d061,KIST,5.0E9,STA,46965668,2,56,56,2816,0.5,99.0,0.26348442,0.375,0.75,0.25
3584f2e1-e562-4e4c-bf25-476d5f68d061,KIST,5.0E9,SQA,25922463,2,56,56,2816,0.5,99.0,0.26348442,0.375,0.75,0.25
3584f2e1-e562-4e4c-bf25-476d5f68d061,KIST,5.0E9,NA,23374634,2,56,56,2816,0.5,99.0,0.26348442,0.375,0.75,0.25
3584f2e1-e562-4e4c-bf25-476d5f68d061,KIST,5.0E9,IDA,22891756,2,56,56,2816,0.5,99.0,0.26348442,0.375,0.75,0.25
3584f2e1-e562-4e4c-bf25-476d5f68d061,KIST,5.0E9,ASTAR,418613421,2,44,44,2816,0.5,95.0,0.26189137,0.375,0.5,0.25
3584f2e1-e562-4e4c-bf25-476d5f68d061,KIST,5.0E9,VITRIVR,138064201,2,50,50,2816,0.5,99.0,0.26241907,0.375,0.5,0.25
3584f2e1-e562-4e4c-bf25-476d5f68d061,KIST,5.0E9,CLUSTER,22390938,2,57,57,1547,1.5,99.0,0.47962,0.25,13.25,0.25
3584f2e1-e562-4e4c-bf25-476d5f68d061,KIST,5.0E9,LNA,20555722,2,56,56,2816,0.5,99.0,0.26348442,0.375,0.75,0.25
3584f2e1-e562-4e4c-bf25-476d5f68d161,KIST,5.0E9,STA,388189053,2,2914,2914,19634,0.16666667,88.0,0.13252097,0.25,0.33333334,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d161,KIST,5.0E9,SQA,113864613,2,5949,5949,19952,0.16666667,90.0,0.14859413,0.25,0.5,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d161,KIST,5.0E9,NA,82716271,2,2451,2451,19905,0.16666667,90.0,0.12734132,0.16666667,0.33739078,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d161,KIST,5.0E9,IDA,141592117,2,3302,3302,19930,0.16666667,89.0,0.12845449,0.25,0.38430902,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d161,KIST,5.0E9,ASTAR,44412821276,2,4151,4151,18818,0.16666667,0.0,0.1424257,0.25,0.5,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d161,KIST,5.0E9,VITRIVR,1706126223,2,2080,2080,19589,0.16666667,81.0,0.13082598,0.16666667,0.33333334,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d161,KIST,5.0E9,CLUSTER,98605696,2,1874,1874,10910,0.33333334,92.0,0.23298961,0.25,10.249998,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d161,KIST,5.0E9,LNA,108828282,2,2146,2146,19867,0.16666667,90.0,0.12636328,0.16666667,0.33739734,0.083333336
3584f2e1-e562-4e4c-bf25-476d5f68d181,KIST,5.0E9,STA,139363217,2,203,203,18583,0.25396827,0.0,0.122342154,0.11111111,0.36507937,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d181,KIST,5.0E9,SQA,328329105,2,1349,1349,19768,0.25396827,67.0,0.15345187,0.21428573,0.43650794,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d181,KIST,5.0E9,NA,193592309,2,5240,5240,19396,0.14285715,0.0,0.11363606,0.16666667,0.3644895,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d181,KIST,5.0E9,IDA,180006230,2,5784,5784,19598,0.14285715,0.0,0.11703872,0.16666667,0.3648794,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d181,KIST,5.0E9,ASTAR,29203852339,2,1061,1061,17256,0.25396827,0.0,0.13853705,0.16666667,0.43650794,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d181,KIST,5.0E9,VITRIVR,359950307,2,5151,5151,18710,0.14285715,28.0,0.11908156,0.16666667,0.44444445,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d181,KIST,5.0E9,CLUSTER,86187507,2,1516,1516,12616,0.2857143,0.0,0.1735394,0.16666667,12.571428,0.071428575
3584f2e1-e562-4e4c-bf25-476d5f68d181,KIST,5.0E9,LNA,130538173,2,4864,4864,19200,0.14285715,0.0,0.11072325,0.16666667,0.37052095,0.071428575
